datetime,do_observed,do_predicted,temp_observed,temp_predicted
2006-11-27,11.1,12.69363068148487,6.7,7.284956791240019
2006-11-28,,12.79899582867775,,7.273646518554596
2006-11-29,,12.77085143379021,,7.312230590472426
2006-11-30,,12.685329682000074,,7.32797964114561
2006-12-01,,12.65013108243087,,7.262432231859805
2006-12-02,,12.728640242558766,,7.117166390671494
2006-12-03,,12.809062128552807,,7.01217333186775
2006-12-04,,13.348635933227957,,4.68851324079686
2006-12-05,,13.98210564953077,,2.324207445693599
2006-12-06,,14.078364665102029,,2.324207445693599
2006-12-07,,14.079551188540751,,2.324207445693599
2006-12-08,,14.079551188540751,,2.324207445693599
2006-12-09,,14.079551188540751,,2.324207445693599
2006-12-10,,14.079551188540751,,2.324207445693599
2006-12-11,,14.079551188540751,,2.3232687118904956
2006-12-12,,14.079551188540751,,2.3221981695739444
2006-12-13,,14.079522710014185,,2.3221981695739444
2006-12-14,,14.079518290932477,,2.4437568488659007
2006-12-15,,14.094448894998113,,2.4437568488659007
2006-12-16,,14.083381795868362,,2.488454631344835
2006-12-17,,14.080959648083052,,2.5053132616991824
2006-12-18,,14.079518290932477,,2.5614719551646257
2006-12-19,,14.071427688837911,,2.5960209413710764
2006-12-20,,14.068387115117954,,2.6156787803995467
2006-12-21,,14.064120737232978,,2.6199949351361216
2006-12-22,,14.065141545107632,,2.665860164448466
2006-12-23,,14.056265819496197,,2.7595470839348053
2006-12-24,,14.043615216087584,,2.8676883913786018
2006-12-25,,14.021284859701135,,2.9663560193261187
2006-12-26,,14.002600245724164,,3.020775024119276
2006-12-27,,13.993987209969843,,3.0415323390404208
2006-12-28,,13.987937732615507,,3.080930225194601
2006-12-29,,13.982567689073843,,3.1432058440629405
2006-12-30,,13.970941944364782,,3.198153001436122
2006-12-31,,13.955660023303322,,3.23494548794989
2007-01-01,,13.95609726688792,,3.2251810949030393
2007-01-02,,13.957204737864966,,3.2493415494919873
2007-01-03,14.0,13.951494302279484,2.2,3.339133917779547
2007-01-04,,13.93368748978299,,3.433451864783235
2007-01-05,,13.915463687826394,,3.4478373632737327
2007-01-06,,13.915913329390229,,3.313623229638191
2007-01-07,,13.93861771194239,,3.0934589229189804
2007-01-08,,13.979104970298458,,2.8845281919453125
2007-01-09,,14.017047205847264,,2.8023159613388717
2007-01-10,,14.03163091199879,,2.572309186843592
2007-01-11,,14.041340125521346,,2.3221981695739444
2007-01-12,,14.077860398778187,,2.3223511041905933
2007-01-13,,14.079518290932477,,2.322458112495937
2007-01-14,,14.07910707082905,,2.322458112495937
2007-01-15,,14.078703461366345,,2.322458112495937
2007-01-16,,14.078703461366345,,2.322458112495937
2007-01-17,,14.078703461366345,,2.322458112495937
2007-01-18,,14.078703461366345,,2.322458112495937
2007-01-19,,14.078703461366345,,2.322458112495937
2007-01-20,,14.078703461366345,,2.322458112495937
2007-01-21,,14.078703461366345,,2.322458112495937
2007-01-22,,14.078703461366345,,2.322458112495937
2007-01-23,,14.078703461366345,,2.322458112495937
2007-01-24,,14.078703461366345,,2.322458112495937
2007-01-25,,14.078703461366345,,2.322458112495937
2007-01-26,,14.078703461366345,,2.322458112495937
2007-01-27,,14.078703461366345,,2.322458112495937
2007-01-28,,14.078703461366345,,2.322458112495937
2007-01-29,,14.078703461366345,,2.322458112495937
2007-01-30,,14.078703461366345,,2.322458112495937
2007-01-31,,14.095536480107473,,2.322458112495937
2007-02-01,,14.098155277028813,,2.322458112495937
2007-02-02,,14.098155277028813,,2.3456862629653656
2007-02-03,,14.098155277028813,,2.3390650666643253
2007-02-04,,14.098155277028813,,2.3338933047481145
2007-02-05,,14.098155277028813,,2.3157188855748387
2007-02-06,,14.118291313842473,,2.1844389839686613
2007-02-07,,14.154355685169724,,2.09673718137177
2007-02-08,,14.168018503794112,,2.1233666344565485
2007-02-09,,14.160290266399642,,2.1896621833535352
2007-02-10,,14.14601540495863,,2.263845116954281
2007-02-11,,14.131635713079314,,2.2745160953863195
2007-02-12,,14.130265306740613,,2.2828374837319227
2007-02-13,,14.127771226125269,,2.3020314670161994
2007-02-14,,14.123562050797965,,2.3501636190546247
2007-02-15,,14.111540675523727,,2.4092064848701096
2007-02-16,,14.103161360090876,,2.4406797860083724
2007-02-17,,14.099272813691972,,2.385750999159715
2007-02-18,,14.110198502207052,,2.4013953378431196
2007-02-19,14.3,14.105744067844928,0.6,2.4762487955889387
2007-02-20,,14.091056758777796,,2.5400707533589646
2007-02-21,,14.069427072346677,,2.534578885052948
2007-02-22,,14.06509195319068,,2.4764223970456776
2007-02-23,,14.069694181285499,,2.3864059083589435
2007-02-24,,14.076284750644582,,2.2736209915789587
2007-02-25,,14.083353317341798,,2.2216030143408982
2007-02-26,,14.09451960030545,,2.2664766945921375
2007-02-27,,14.104259501895427,,2.317406218252236
2007-02-28,,14.095453745077709,,2.317406218252236
2007-03-01,,14.086948485816166,,2.317406218252236
2007-03-02,,14.078876051057513,,2.317406218252236
2007-03-03,,14.078876051057513,,2.317406218252236
2007-03-04,,14.078876051057513,,2.317406218252236
2007-03-05,,14.078876051057513,,2.317406218252236
2007-03-06,,14.078876051057513,,2.317406218252236
2007-03-07,,14.078876051057513,,2.317406218252236
2007-03-08,,14.078876051057513,,2.317406218252236
2007-03-09,,14.078876051057513,,2.317406218252236
2007-03-10,,14.078876051057513,,2.317406218252236
2007-03-11,,14.078876051057513,,2.317406218252236
2007-03-12,,14.078876051057513,,2.317406218252236
2007-03-13,,14.078876051057513,,2.4383412182366513
2007-03-14,,14.078876051057513,,2.5736125755584673
2007-03-15,,14.056189467584456,,2.7228850281451464
2007-03-16,,14.030476058645647,,2.8862035837817697
2007-03-17,,14.001913078518498,,3.063830022442783
2007-03-18,,13.977108036375315,,3.2193153864229895
2007-03-19,,13.95106381006972,,3.387808000291388
2007-03-20,,13.916710359877257,,3.6030535990696855
2007-03-21,,13.883846631229625,,3.7722465891855066
2007-03-22,,13.854816455964079,,3.8990477569130864
2007-03-23,,13.825806903079837,,4.0647788216826335
2007-03-24,,13.790431171985487,,4.2571255616435675
2007-03-25,,13.74978666797196,,4.328684265816268
2007-03-26,,13.718488890028627,,4.42386470894629
2007-03-27,,13.705290688744974,,4.532509828025118
2007-03-28,,13.709640047164251,,4.688771805929516
2007-03-29,,13.6824989065768,,4.916403271604029
2007-03-30,,13.652074142775428,,5.026918969342367
2007-03-31,,13.648466576321821,,4.957965664810079
2007-04-01,,13.651435830973094,,4.895350650501184
2007-04-02,13.4,13.643505052333651,3.8,4.447340861496773
2007-04-03,,13.714761149103005,,4.1741436060596335
2007-04-04,,13.769412914609642,,4.168475380718199
2007-04-05,,13.774959966924182,,4.3257252335787975
2007-04-06,,13.742244523018321,,4.49420177323824
2007-04-07,,13.708125529660949,,4.621717095106634
2007-04-08,,13.691973540512,,4.785636826158257
2007-04-09,,13.660753464755375,,4.889949257028441
2007-04-10,,13.631382406436929,,4.947387916789992
2007-04-11,,13.614505810640065,,5.191560662007726
2007-04-12,,13.593621475990439,,5.486130644937518
2007-04-13,,13.543275737351884,,5.804623643426803
2007-04-14,,13.48508477840585,,6.150395952305852
2007-04-15,,13.411854088626436,,6.5616679071069495
2007-04-16,14.0,13.168274182104053,4.2,7.709773793034708
2007-04-17,,12.890666364408396,,8.776502388695576
2007-04-18,,12.763678404911499,,9.128581757906332
2007-04-19,,12.631243804456657,,9.489686795446573
2007-04-20,,12.502168197109322,,9.69844277680572
2007-04-21,,12.352269017485852,,9.792995407260186
2007-04-22,,12.200499707033819,,9.755212290211539
2007-04-23,,12.039261163746449,,9.920672849007492
2007-04-24,,11.84137462346564,,10.064998119340245
2007-04-25,,11.63309059768618,,10.181113612216171
2007-04-26,,11.411456157808665,,10.267595152721652
2007-04-27,,11.186701600740438,,10.326695885689382
2007-04-28,,10.970122897218072,,10.362061900973973
2007-04-29,,10.772105472329715,,10.376673816179213
2007-04-30,13.6,10.050304296848006,8.9,11.05164546523929
2007-05-01,,9.515969252162096,,11.786041857393364
2007-05-02,,9.518970054146676,,11.900743738407279
2007-05-03,,9.530962828142078,,11.891545846410395
2007-05-04,,9.164385730474274,,12.215258599811206
2007-05-05,,8.774024582666343,,12.717125944453054
2007-05-06,,8.736598765916078,,12.962749272213399
2007-05-07,,8.744993179878099,,13.085185832945978
2007-05-08,,8.749432883967863,,13.177473607358367
2007-05-09,,8.776258796726777,,13.465743189271592
2007-05-10,,8.780949529208034,,13.875828523004312
2007-05-11,,8.762695100560153,,14.416015633642422
2007-05-12,,8.748612285045056,,15.058589025654527
2007-05-13,,8.741754177114206,,15.430728490972907
2007-05-14,10.0,8.727644908484992,14.2,15.744804813511745
2007-05-15,,8.700441041487736,,16.225551566110017
2007-05-16,,8.693646948865522,,16.860236023405356
2007-05-17,,8.689065281775877,,17.747022403565477
2007-05-18,9.09,8.68952492764969,14.46,18.722452477559493
2007-05-19,9.21,8.792803071441552,14.43,19.44474108663231
2007-05-20,9.27,8.954984597664597,14.915,19.593678047514896
2007-05-21,9.36,9.149593897849508,14.68,19.67089096950408
2007-05-22,9.38,9.121656432600581,15.07,20.034152017728598
2007-05-23,9.24,9.107021630816803,15.585,20.492623820448603
2007-05-24,9.22,9.155807157419666,16.005,20.895161394549675
2007-05-25,9.05,9.199039187213831,16.735,21.425777806358873
2007-05-26,9.21,9.263200663116729,16.97,21.689782451324927
2007-05-27,,9.28844034035878,,21.991311648206974
2007-05-28,9.35,9.297467511582932,17.03,22.36576264218129
2007-05-29,9.38,9.285380156963742,17.244999999999997,22.46613918817252
2007-05-30,9.5,9.282772192930201,18.035,22.547296950671367
2007-05-31,9.48,9.283456015136517,18.485,22.63505891673607
2007-06-01,9.54,9.273058897894677,19.15,23.01689853567336
2007-06-02,9.73,9.274739315090454,19.265,23.13028095376344
2007-06-03,9.94,9.225517005224003,19.85,23.33662190004254
2007-06-04,10.13,9.203705246488882,20.39,23.412237734556047
2007-06-05,,9.239073796575457,,23.441229177831314
2007-06-06,,9.287047102097919,,23.511173572161592
2007-06-07,,9.299601467727104,,23.643740329010576
2007-06-08,,9.314868397667631,,23.75652065315943
2007-06-09,,9.347816518500668,,23.78798752461411
2007-06-10,,9.399136050894588,,23.90858864031533
2007-06-11,9.1,9.400628288860947,20.3,23.877027619922472
2007-06-12,9.65,9.362990601693214,20.62,23.860458325329354
2007-06-13,9.78,9.54647119645303,21.055,23.803622678035254
2007-06-14,9.87,9.728809305150873,21.605,23.80313310355673
2007-06-15,9.95,9.825285131918454,22.065,23.724000691386493
2007-06-16,,9.908075887376757,,23.844606858981955
2007-06-17,10.64,10.0250644584936,24.085,23.992293016776113
2007-06-18,10.53,10.104740049048075,24.19,24.060889933132664
2007-06-19,9.53,10.144954383076545,23.175,24.104777575480156
2007-06-20,9.49,10.135367584254926,23.195,24.12485609952019
2007-06-21,9.37,10.113324744372134,23.285,24.0961801700036
2007-06-22,9.33,10.090739047920719,22.75,24.092658081189512
2007-06-23,9.25,10.060244046805039,22.53,24.09701648813249
2007-06-24,9.43,10.028379943593523,22.615,24.05338695165454
2007-06-25,10.19,9.996689849396294,23.1,24.07592391113881
2007-06-26,10.82,9.965754647133519,24.02,24.074918124921197
2007-06-27,11.05,9.895336844793848,24.835,24.09872356912375
2007-06-28,11.2,9.873148622109658,25.02,24.118486120141995
2007-06-29,10.88,9.851667581005104,24.1925,24.13704677959336
2007-06-30,11.2,9.825052508695395,23.9,24.16384478224063
2007-07-01,11.41,9.79731774580379,23.965,24.135622145416633
2007-07-02,11.19,9.769299148976621,23.46,24.134797308865572
2007-07-03,11.07,9.741167662257439,23.275,24.147272732068835
2007-07-04,11.41,9.786164771871379,23.51,24.128104926782004
2007-07-05,11.83,9.948996048873887,24.575,24.124420258825893
2007-07-06,11.79,10.013384817866134,24.65,24.141170043822445
2007-07-07,11.77,9.983010179186882,25.55,24.16783072679891
2007-07-08,10.87,9.952866069270089,25.64,24.22555045558566
2007-07-09,10.31,9.927982051385401,25.6,24.249742140066296
2007-07-10,10.05,9.899580398428679,25.47,24.27742192789065
2007-07-11,9.6,9.870347469019695,24.85,24.316168119687394
2007-07-12,9.62,9.841206162672,24.185,24.3211006055217
2007-07-13,9.63,9.821335224728745,23.87,24.33869773096185
2007-07-14,9.63,9.786316445726596,23.395000000000003,24.3761680898305
2007-07-15,9.54,9.741294737708616,23.275,24.424065558418153
2007-07-16,10.51,9.702715609680595,23.54,24.448964048829794
2007-07-17,9.99,9.635134823273678,23.505,24.503358712677958
2007-07-18,10.79,9.575791450675863,24.37,24.570463023917053
2007-07-19,11.07,9.529122771619585,24.675,24.581592346935928
2007-07-20,10.57,9.45952464372469,24.41,24.60507722548556
2007-07-21,10.51,9.3761031986128,24.36,24.61426019143127
2007-07-22,10.465,9.314846593795728,24.095,24.62970888402851
2007-07-23,10.2,9.27008230879529,23.85,24.604594999216843
2007-07-24,10.61,9.16585931009564,24.66,24.62105958182018
2007-07-25,10.73,9.07278166509766,24.765,24.618138668421096
2007-07-26,10.364999999999998,9.028583390812713,24.78,24.504713079598385
2007-07-27,9.9,8.956534559885771,24.915,24.420226578056052
2007-07-28,9.66,8.871487613874752,24.9225,24.32963187710997
2007-07-29,9.63,8.815408362224014,24.92,24.22916164144368
2007-07-30,10.1,8.772145613674361,25.725,24.115877046396683
2007-07-31,10.2,8.732206996587625,26.25,24.07152003714764
2007-08-01,10.32,8.693152564099389,27.3,23.932121741491834
2007-08-02,10.31,8.650256783459943,27.19,23.791274470714306
2007-08-03,9.96,8.625440263979543,27.145,23.645786805442388
2007-08-04,,8.617343892528304,26.73,23.50085117443237
2007-08-05,,8.603689850691197,25.48,23.39312136673788
2007-08-06,9.5,8.592132847253156,25.4,23.280469636260683
2007-08-07,8.63,8.582591620211655,25.49,23.17978262840502
2007-08-08,9.17,8.574876087677094,25.875,23.084740423472034
2007-08-09,8.86,8.583816749239189,25.6725,23.03208774461172
2007-08-10,9.15,8.64128482006908,26.06,23.077332968721425
2007-08-11,9.11,8.693233457845107,26.0625,23.200820093825136
2007-08-12,8.91,8.736522659508877,25.92,23.200798967721937
2007-08-13,8.97,8.775780431131837,26.48,23.225382862901128
2007-08-14,8.21,8.768755502866492,25.585,23.282961138649053
2007-08-15,8.16,8.825428814126344,25.42,23.415322145623385
2007-08-16,8.02,8.932708068148404,25.175,23.557166017356256
2007-08-17,8.16,9.237503733670124,24.995,23.583132753768883
2007-08-18,8.19,9.565663498473361,24.54,23.684550449237427
2007-08-19,7.79,9.54742090007547,23.1575,23.83027876838059
2007-08-20,7.78,9.535788173831072,22.845,23.89980798885666
2007-08-21,7.73,9.511688527605601,22.655,23.936799795561498
2007-08-22,8.36,9.484291356471667,23.25,24.011630749414778
2007-08-23,8.58,9.451809003781895,23.19,24.05076685559451
2007-08-24,8.86,9.417008060190318,23.305,24.069868526993062
2007-08-25,8.66,9.380616247183696,23.165,23.986019482651663
2007-08-26,9.18,9.258340379062979,23.315,23.93083534551214
2007-08-27,8.65,9.123472030733339,22.79,23.719143983965843
2007-08-28,8.41,8.948661658941482,22.565,23.10724156043348
2007-08-29,9.52,8.9091721003453,23.4125,22.264532096431324
2007-08-30,9.27,8.868783841694729,23.18,21.811674785268522
2007-08-31,10.73,8.824415125883332,23.455,21.527870848235175
2007-09-01,10.78,8.784786335525267,23.795,21.21413191186077
2007-09-02,10.42,8.748591478535346,23.38,21.12254795816915
2007-09-03,10.225,8.716134121276486,23.345,21.01578398080143
2007-09-04,10.34,8.687484232542406,24.04,20.96102029904192
2007-09-05,10.3,8.788588587078584,24.165,20.9709123672342
2007-09-06,9.91,9.093374340354528,24.1,21.03339006187229
2007-09-07,9.22,9.327216155882912,24.015,21.04197897098125
2007-09-08,9.18,9.316438598669267,23.905,21.058972165427726
2007-09-09,9.53,9.367975448612622,23.94,21.06126802172993
2007-09-10,8.73,9.377105823807508,23.24,21.138108710965977
2007-09-11,7.96,9.349131916478518,22.245,21.1797510159537
2007-09-12,7.9,9.321543159739681,21.415,21.30596294910722
2007-09-13,8.44,9.29079319448786,20.995,21.23923707067329
2007-09-14,8.31,9.26321051398637,20.49,21.028167551382083
2007-09-15,8.68,9.287275636135995,19.955,20.812846403821688
2007-09-16,8.875,9.286114798609704,19.425,20.431617604824773
2007-09-17,8.99,9.263039765579247,19.255,20.32413694736912
2007-09-18,9.05,9.239250437091526,19.245,20.420181723677928
2007-09-19,9.37,9.214446929351713,19.485,20.4318356399877
2007-09-20,10.18,9.188401291395015,19.8575,20.40287094878877
2007-09-21,9.5,9.160963458571748,19.66,20.32841475363575
2007-09-22,9.51,9.163707370743959,19.69,20.35226313893937
2007-09-23,10.09,9.082458226516483,19.8125,20.31876173189382
2007-09-24,9.42,9.039038508501976,19.5875,20.27853613879412
2007-09-25,9.86,9.000003071927473,20.18,20.224389247395454
2007-09-26,9.62,8.963990870314836,19.915,20.257608207626472
2007-09-27,9.49,8.93034431975539,19.62,19.791774302388276
2007-09-28,9.51,8.898521683794977,19.475,18.561376618519738
2007-09-29,9.5,8.768319333364254,19.28,17.519473490435534
2007-09-30,9.21,8.54914653681482,18.9725,16.796397761794815
2007-10-01,9.26,8.455669946940382,18.965,16.307589161917715
2007-10-02,9.39,8.400560069963301,19.005,16.03885026055853
2007-10-03,8.85,8.360091101695417,18.795,15.841266084056215
2007-10-04,9.36,8.312897641342227,18.845,15.668379011090463
2007-10-05,9.61,8.297124956706588,18.96,15.563403863548128
2007-10-06,9.63,8.287696600377057,19.125,15.548925880948238
2007-10-07,10.22,8.289411817841287,19.775,15.494256577758462
2007-10-08,9.78,8.29310837969041,19.795,15.429171072348618
2007-10-09,9.72,8.298399616274938,19.49,15.205550179216823
2007-10-10,9.52,8.307698468959957,18.825000000000003,15.007301448989905
2007-10-11,9.19,8.309995286677928,17.9575,14.862048409760872
2007-10-12,8.96,8.311687181210917,17.299999999999997,14.738860264943765
2007-10-13,8.72,8.315634280442458,17.125,14.68345246666818
2007-10-14,8.4,8.324243019867339,16.945,14.646737595620522
2007-10-15,8.43,8.342226227375363,16.705,13.998284372787639
2007-10-16,8.59,8.349126377958578,16.61,13.229223949017289
2007-10-17,8.52,8.33751904608997,16.475,13.088325814849995
2007-10-18,8.58,8.320943316106089,16.395,13.087078915498026
2007-10-19,8.57,8.334381866333775,16.37,13.119864675797647
2007-10-20,8.54,8.36574372096188,16.09,13.05202496949876
2007-10-21,8.58,8.408581439777768,15.91,12.995897735556563
2007-10-22,8.45,8.45912051324107,15.87,12.89215800578837
2007-10-23,,8.521211066290274,,12.708865638101488
2007-10-24,,8.668256378395968,,12.522428695879459
2007-10-25,,8.867337789269838,,12.452506346178605
2007-10-26,,8.950965228034285,,12.349529682072768
2007-10-27,,8.954468455058663,,12.188113394250456
2007-10-28,,8.981328308820144,,11.973019122667914
2007-10-29,7.4,8.99964702896927,14.3,11.850490479681167
2007-10-30,,9.115669252023105,,11.653178416573343
2007-10-31,,9.270551069025128,,11.473713547670737
